beachName,siteName,collectionDate,eColi
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-25,53.215669411126015
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-25,75.18963326681214
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-25,13.510307062362866
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-25,17.1513026894895
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-06-26,102.08728015333739
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-26,14.335224208702703
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-26,28.675935032192942
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-26,99.56355403319168
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-26,77.67112115063613
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-06-27,4.382762342621547
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-27,19.405673425637843
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-27,14.041980794597542
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-27,6.591823421807248
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-27,12.827457766910857
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-06-28,325.311596597954
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-28,46.38831660633468
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-28,0.7912835549755457
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-28,5.023289228969539
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-28,15.928133062762344
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-06-29,2.3090130272960705
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-29,32.57624293975291
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-29,71.84006901089495
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-29,28.62424061570634
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-29,26.852656113478783
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-06-30,3.9548562044222075
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-06-30,2.5571784464289276
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-06-30,45.13295924696313
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-06-30,6.013768039830305
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-06-30,0.6861606675165254
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-01,13.68074272422858
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-01,21.969863750567434
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-01,0.2821937477564841
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-01,2.3383271765077107
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-01,18.401485990722673
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-02,8.71104825424927
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-02,3.602522642542072
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-02,48.104660430520774
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-02,22.134804449038054
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-02,20.400658271313535
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-03,204.066831670335
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-03,5.581030150030123
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-03,5.363204541713894
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-03,20.40861355094335
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-03,5.003033541044109
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-04,2.5750455858902948
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-04,1.740652081420081
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-04,542.0844241592669
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-04,3.788221066715304
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-04,0.7337016502955692
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-05,1.2851445721263532
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-05,22.44740262139703
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-05,21.14609719693879
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-05,101.12658746476237
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-05,95.55575511486697
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-06,7.039441796980547
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-06,21.333132736859348
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-06,24.73989243408277
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-06,7.694588555608578
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-06,13.414791409595885
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-07,53.310332334906086
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-07,32.08103859986598
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-07,4.429488052893662
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-07,23.10583348182026
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-07,871.3143312499078
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-08,10.287672675949784
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-08,6.047503162332999
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-08,16.678532327125886
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-08,4.72273567744982
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-08,9.654278981652244
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-09,141.21425527521905
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-09,75.59642082958847
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-09,26.33616318850221
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-09,119.91136254576374
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-09,68.93517536089861
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-10,2.0466003932071515
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-10,5.791232744291981
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-10,4.924133807498384
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-10,1.3509226648250112
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-10,0.9852016166672353
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-11,4.470714251143948
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-11,10.62352370223637
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-11,10.357806753399508
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-11,5.192863633751155
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-11,9.134935676290231
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-12,34.83646444281794
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-12,0.33594062372715283
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-12,0.9496248989096138
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-12,4.168152033092811
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-12,1.6929035785985214
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-13,2.688078345375429
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-13,17.63081525668954
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-13,25.88569791067061
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-13,41.80792458669145
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-13,5.642197717850107
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-14,3.3772764202674637
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-14,24.1934246362701
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-14,157.265192118753
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-14,29.010008611442718
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-14,22.5001484587961
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-15,104.14981317426749
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-15,204.6867126768663
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-15,52.29755246794952
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-15,22.41378106822305
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-15,196.30528410748403
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-16,5.4764356941841195
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-16,9.908274156302308
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-16,145.7022651908309
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-16,18.075753476583824
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-16,139.02000787546874
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-17,133.91601279917072
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-17,186.69433399243582
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-17,433.8248232228581
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-17,15.589997707436641
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-17,29.247871131458755
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-18,4.807588207365221
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-18,34.87851719315705
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-18,3.263029727643859
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-18,39.101012871491484
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-18,3.313255370987676
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-19,54.51782307025061
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-19,18.5985213523599
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-19,19.056858930555368
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-19,3.993174084822707
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-19,20.135182303189175
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-20,35.405879615965645
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-20,141.83796313051073
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-20,9.999417272815483
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-20,69.58700631599383
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-20,24.324185196675344
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-21,426.16962869566316
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-21,5.73593464392665
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-21,17.488150732916775
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-21,48.37473096965727
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-21,6.724426183124143
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-22,64.28053037819943
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-22,246.988726853564
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-22,730.0352611223257
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-22,517.8435666794453
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-22,73.58081937878943
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-23,20.5596122508873
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-23,104.15123714949037
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-23,17.484518225597654
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-23,4.3588247165622
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-23,5.092958225688623
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-24,61.657089842223144
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-24,206.00076574763634
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-24,23.55900015233027
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-24,160.4845493783717
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-24,19.446873726674536
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-25,13.565392730001973
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-25,56.24924613408108
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-25,137.00011549145563
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-25,173.5891527358731
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-25,44.466583971797654
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-26,8.347830435959995
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-26,7.78651726796141
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-26,122.53333647591124
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-26,59.024075667806024
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-26,4.135263112254474
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-27,22.014113851228014
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-27,100.49566273307414
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-27,23.60060041815858
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-27,205.34322880304734
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-27,47.0453566229757
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-28,52.91901442053853
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-28,58.98335005613433
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-28,15.628572310502305
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-28,5.31890507878344
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-28,281.8999890004393
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-29,14.674418042108536
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-29,8.525594710662538
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-29,71.9050025701648
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-29,20.04933947041071
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-29,13.133292011346047
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-30,30.48956906681289
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-30,6.4676161077008
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-30,3.814284843234727
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-30,4.570096958200638
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-30,0.29430132481526483
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-07-31,9.960619272492936
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-07-31,92.10295594695704
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-07-31,11.784029225406158
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-07-31,19.054331899808098
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-07-31,2.9088042951479958
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-01,72.71482389132085
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-01,109.0035681081935
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-01,48.03233941521879
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-01,33.28146767693759
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-01,15.694937660150202
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-02,1.9563859816070617
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-02,8.83393511816639
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-02,12.881395269309868
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-02,39.792267834181615
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-02,12.494040556866151
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-03,34.36881832616241
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-03,4.541038534928511
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-03,8.269762356069878
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-03,32.29264866160908
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-03,16.353186307638513
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-04,37.88079999844417
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-04,2837.8133717275755
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-04,49.90400777262851
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-04,86.86825947838582
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-04,79.45810141861054
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-05,15.745447651425678
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-05,155.283706483846
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-05,511.28546830698394
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-05,24.095917274683586
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-05,19.231311572548215
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-06,0.6898791960242824
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-06,11.227420328887984
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-06,25.90215531984304
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-06,18.64817897627411
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-06,5.28222245822667
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-07,18.854412511630592
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-07,300.55446423777613
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-07,9.443606889611054
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-07,44.297645691798245
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-07,30.524086600458688
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-08,35.57044682158117
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-08,79.60808021569545
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-08,748.9749638784876
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-08,38.07454560145502
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-08,3.509553411201018
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-09,4.068228928215032
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-09,2.70787262864285
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-09,78.05098563638863
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-09,3.7471813286225313
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-09,22.221993253343303
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-10,11.99959686863941
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-10,24.07598489272275
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-10,18.98007999764552
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-10,95.65859549734445
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-10,30.37864697232802
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-11,38.749660786978374
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-11,78.50396715002076
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-11,4.808140299411547
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-11,59.73817266485146
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-11,136.41056600714677
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-12,20.164553290864585
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-12,4.490347810792631
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-12,1.5153614009231207
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-12,23.429091217085766
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-12,5.232302756762858
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-13,10.154885778122486
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-13,7.07650259110697
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-13,30.52276075782758
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-13,31.37806598372863
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-13,119.00493949138811
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-14,27.811205178214454
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-14,61.667458700777644
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-14,50.2934734126273
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-14,30.904619521260887
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-14,24.226424830906062
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-15,49.24421116238586
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-15,3.645404001631731
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-15,13.75273650170435
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-15,1.9500248457379998
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-15,4.541053355494013
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-16,10.279546327313863
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-16,41.66141460280767
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-16,33.831984513468
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-16,4.339230387494367
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-16,9.124974526410117
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-17,29.421692383020424
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-17,5.812274283316955
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-17,35.409817202965506
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-17,19.477923397925863
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-17,17.861708730091596
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-18,137.698547353235
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-18,318.5152134368606
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-18,44.7377594080048
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-18,249.48660112987847
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-18,15.08136187831397
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-19,75.10571988602939
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-19,6.354054969097507
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-19,6.447731666474243
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-19,13.806554961334209
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-19,6.813283642691826
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-20,1.4096299392227394
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-20,14.504158043692687
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-20,217.13685763652427
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-20,12.62224143894115
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-20,13.134196378603649
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-21,14.269803963371341
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-21,10.856603089188003
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-21,2.9384194970401554
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-21,9.591301556066854
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-21,4.540660664700893
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-22,0.15010299782552405
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-22,9.03623873893025
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-22,28.798939887366963
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-22,3.2614006040753023
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-22,0.8132908241140953
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-23,54.188792192155276
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-23,0.23124969973723436
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-23,1.5479286454093553
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-23,19.097935736816
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2008-08-23,13.787131587759196
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2008-08-24,2.558048176745582
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2008-08-24,47.2479849067786
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2008-08-24,62.31174736996998
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2008-08-24,15.951649959286804
